"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","23","23","1","21.044615","0","23"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","23","23","1","21.153563","0","23"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","23","23","1","19.316425","0","23"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","23","23","1","16.212809","0","23"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","23","23","1","17.653032","0","23"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","23","23","1","16.055412","0","23"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","23","23","1","19.047260","0","23"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","23","23","1","17.801771","0","23"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","23","23","1","19.845911","0","23"
"/Game/Weapon_Packs/MilitaryWeapSilver/FX/Materials/M_Ember_Speed_01.M_Ember_Speed_01","0","11","11","1","5.789102","0","11"
"/Game/Weapon_Packs/MilitaryWeapSilver/FX/Materials/M_Debris_Tileable_01.M_Debris_Tileable_01","0","56","56","1","32.386589","0","56"
"/Game/Weapon_Packs/MilitaryWeapDark/Weapons/Materials/M_WeaponMaster_01.M_WeaponMaster_01","0","47","47","1","35.125427","0","47"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","35","35","1","71.950760","0","35"
"/Game/Weapon_Packs/MilitaryWeapDark/FX/Materials/M_Ember_Speed_01.M_Ember_Speed_01","0","11","11","1","0.000000","0","11"
"/Game/Weapon_Packs/MilitaryWeapDark/FX/Materials/M_Debris_Tileable_01.M_Debris_Tileable_01","0","56","56","1","0.000000","0","56"
"/AppleARKit/M_OcclusionOverlay.M_OcclusionOverlay","0","16","16","2","5.563463","0","16"
"/AppleARKit/M_SceneDepthOcclusion.M_SceneDepthOcclusion","0","8","8","1","2.461042","0","8"
"/ARUtilities/Materials/M_PassthroughCamera.M_PassthroughCamera","0","7","7","1","2.453007","0","7"
"/ARUtilities/Materials/M_ScreenSpacePassthroughCamera.M_ScreenSpacePassthroughCamera","0","14","16","2","14.132755","0","16"
"/Game/Weapon_Packs/MilitaryWeapSilver/FX/Materials/M_Explosion_8x8_A_01.M_Explosion_8x8_A_01","0","56","56","1","36.751881","0","56"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","4","4","1","1.380310","0","4"
"/Game/Weapon_Packs/MilitaryWeapDark/FX/Materials/M_Explosion_8x8_A_01.M_Explosion_8x8_A_01","0","56","56","1","0.000000","0","56"
"/ARUtilities/Materials/M_DepthColoration.M_DepthColoration","0","7","7","1","2.116460","0","7"
"/Game/Weapon_Packs/MilitaryWeapSilver/Weapons/Materials/M_WeaponMaster_01.M_WeaponMaster_01","0","47","47","1","33.805878","0","47"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","57","62","6","39.370274","0","62"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","69","69","3","69.176620","6","69"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","58","58","3","28.484234","0","58"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","23","23","1","14.849146","0","23"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","23","23","1","15.623055","0","23"
"/Game/Template_Characters/Third_Person/Mannequins/Materials/M_Mannequin.M_Mannequin","0","82","88","2","85.318794","9","88"
"/Game/Template_Characters/First_Person/Character/Materials/M_Mannequin.M_Mannequin","0","82","88","2","0.000000","9","88"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","9","0","1","0.000000","0","0"
"/Engine/EditorMaterials/GridMaterial.GridMaterial","0","23","23","1","14.420392","0","23"
"/Game/FX_Effects/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","0","101","107","1","79.223640","0","107"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","0","14","14","1","5.062123","0","14"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","45","45","1","25.750185","0","45"
"/Game/Weapon_Packs/MilitaryWeapSilver/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","0","14","14","1","6.883513","0","14"
"/Game/Weapon_Packs/MilitaryWeapDark/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","0","14","14","1","0.757246","0","14"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","23","23","1","20.595163","0","23"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","23","23","1","21.121908","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","23","23","1","20.153896","0","23"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","23","23","1","19.802971","0","23"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","0","88","88","4","51.637745","0","88"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","22","22","2","12.647933","0","22"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","44","44","2","19.775711","0","44"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","102","114","3","77.180496","0","114"
"/Interchange/gltf/M_Unlit.M_Unlit","0","171","186","6","135.026566","0","186"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","58","62","1","71.293633","0","62"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","84","88","1","92.369431","0","88"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","8","8","2","5.122958","0","8"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_auraWall02.M_ky_auraWall02","0","36","36","2","17.083721","0","36"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","0","11","11","1","6.483735","0","11"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","0","17","17","1","9.441124","0","17"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","0","42","47","1","30.852022","0","47"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","0","14","14","1","7.873169","0","14"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","11","11","1","6.631810","0","11"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","0","11","11","1","6.295904","0","11"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","0","17","17","1","9.630502","0","17"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","17","17","1","9.672486","0","17"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_dust01_4x4.M_ky_dust01_4x4","0","11","11","1","6.478956","0","11"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","23","23","1","18.075430","0","23"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","14","14","1","7.938069","0","14"
"/Engine/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Mat.TutorialTPP_Mat","0","38","38","1","32.207722","0","38"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","47","47","1","41.648792","0","47"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","47","47","1","37.078915","0","47"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","47","47","1","0.000000","0","47"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","28","28","1","23.888321","0","28"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","7","7","1","5.093577","0","7"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","44","50","2","44.569923","0","50"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","14","14","1","0.000000","0","14"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","23","23","1","21.498352","0","23"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","23","23","1","19.437822","0","23"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_stone02.M_ky_stone02","0","47","53","1","36.506542","0","53"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","385","362","6","646.761292","0","362"
"/Interchange/gltf/M_Transmission.M_Transmission","0","142","0","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","385","400","6","597.713013","0","400"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","385","400","6","577.263794","0","400"
"/Interchange/gltf/M_Default.M_Default","0","385","400","6","695.348938","0","400"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","10","11","1","9.538608","0","11"
"/ControlRig/M_Manip.M_Manip","0","10","11","1","6.687704","0","11"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","7","7","1","3.151508","0","7"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","4","4","1","3.301525","0","4"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","94","100","1","90.811707","0","100"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","11","11","1","5.560746","0","11"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","109","109","1","93.824615","0","109"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","139","139","1","117.096115","0","139"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","712","735","1","398.463959","0","735"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","0","27","27","1","15.405551","0","27"
"/Game/FX_Effects/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","0","4","4","1","3.373340","0","4"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","29","31","1","28.308380","0","31"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","0","17","17","1","9.855705","0","17"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","0","44","44","2","26.212502","0","44"
"/Game/FX_Effects/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","44","44","2","20.146454","0","44"
"/Game/FX_Effects/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","122","122","1","89.502716","0","122"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","12","12","1","7.965025","0","12"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","100","100","1","482.314636","0","100"
"/Game/Weapon_Packs/FPS_Starter_Weapon/Materials/M_FPGun.M_FPGun","0","79","85","1","60.805222","0","85"
"/Game/Template_Characters/Third_Person/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","158","170","2","138.001434","0","170"
"Globals","49","7032","0","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","4","4","1","0.766015","0","4"
"","49","64","0","1","0.000000","65","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","2.905549","0","8"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","18","20","1","12.593075","0","20"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","5","1","1.765154","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","5","1","1.463112","0","5"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","1.801039","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","29","31","1","41.146202","0","31"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","2.303424","0","8"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","7","1","2.597106","0","7"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","38","38","1","19.158422","0","38"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","96","96","1","111.130768","0","96"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","10","11","1","4.840118","0","11"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","62","65","1","30.493368","0","65"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","100","106","1","58.283283","0","106"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","15","17","1","14.637159","0","17"
